,ENSEMBL_ID,HGNC
15416,ENSG00000166925,TSC22D4
15417,ENSG00000039523,RIPOR1
15418,ENSG00000181754,AMIGO1
15419,ENSG00000065135,GNAI3
15420,ENSG00000136463,TACO1
15421,ENSG00000198933,TBKBP1
15422,ENSG00000178809,TRIM73
15423,ENSG00000134183,GNAT2
15424,ENSG00000023171,GRAMD1B
15425,ENSG00000130479,MAP1S
15426,ENSG00000114654,EFCC1
15427,ENSG00000156564,LRFN2
15428,ENSG00000215045,GRID2IP
15429,ENSG00000087152,ATXN7L3
15430,ENSG00000073756,PTGS2
15431,ENSG00000083099,LYRM2
15432,ENSG00000187510,PLEKHG7
15433,ENSG00000172995,ARPP21
15434,ENSG00000111554,MDM1
15435,ENSG00000136247,ZDHHC4
15436,ENSG00000079691,CARMIL1
15437,ENSG00000153904,DDAH1
15438,ENSG00000168517,HEXIM2
15439,ENSG00000174326,SLC16A11
15440,ENSG00000155380,SLC16A1
15441,ENSG00000179913,B3GNT3
15442,ENSG00000172992,DCAKD
15443,ENSG00000248099,INSL3
15444,ENSG00000138095,LRPPRC
15445,ENSG00000152969,JAKMIP1
15446,ENSG00000090975,PITPNM2
15447,ENSG00000146576,INTS15
15448,ENSG00000134259,NGF
15449,ENSG00000136238,RAC1
15450,ENSG00000130513,GDF15
15451,ENSG00000112159,MDN1
15452,ENSG00000188976,NOC2L
15453,ENSG00000102974,CTCF
15454,ENSG00000111432,FZD10
15455,ENSG00000165685,TMEM52B
15456,ENSG00000105656,ELL
15457,ENSG00000223614,ZNF735
15458,ENSG00000136244,IL6
15459,ENSG00000166153,DEPDC4
15460,ENSG00000187583,PLEKHN1
15461,ENSG00000266714,MYO15B
15462,ENSG00000008323,PLEKHG6
15463,ENSG00000181666,ZNF875
15464,ENSG00000176125,UFSP1
15465,ENSG00000237621,OR9A1P
15466,ENSG00000106603,COA1
15467,ENSG00000137745,MMP13
15468,ENSG00000188290,HES4
15469,ENSG00000187608,ISG15
15470,ENSG00000141084,RANBP10
15471,ENSG00000188157,AGRN
15472,ENSG00000183696,UPP1
15473,ENSG00000177106,EPS8L2
15474,ENSG00000136052,SLC41A2
15475,ENSG00000109705,NKX3-2
15476,ENSG00000167766,ZNF83
15477,ENSG00000038219,BOD1L1
15478,ENSG00000136045,PWP1
15479,ENSG00000102904,TSNAXIP1
15480,ENSG00000188878,FBF1
15481,ENSG00000105642,KCNN1
15482,ENSG00000110851,PRDM4
15483,ENSG00000164619,BMPER
15484,ENSG00000068654,POLR1A
15485,ENSG00000205045,SLFN12L
15486,ENSG00000183647,ZNF530
15487,ENSG00000161551,ZNF577
15488,ENSG00000176358,TAC4
15489,ENSG00000187855,ASCL4
15490,ENSG00000145041,DCAF1
15491,ENSG00000139364,TMEM132B
15492,ENSG00000116221,MRPL37
15493,ENSG00000197111,PCBP2
15494,ENSG00000259224,SLC35G6
15495,ENSG00000144857,BOC
15496,ENSG00000166704,ZNF606
15497,ENSG00000157216,SSBP3
15498,ENSG00000128487,SPECC1
15499,ENSG00000241598,KRTAP5-4
15500,ENSG00000167770,OTUB1
15501,ENSG00000164692,COL1A2
15502,ENSG00000186017,ZNF566
15503,ENSG00000115232,ITGA4
15504,ENSG00000102901,CENPT
15505,ENSG00000204571,KRTAP5-11
15506,ENSG00000177947,ODF3
15507,ENSG00000250506,CDK3
15508,ENSG00000177311,ZBTB38
15509,ENSG00000197647,ZNF433
15510,ENSG00000169727,GPS1
15511,ENSG00000185627,PSMD13
15512,ENSG00000131126,TEX101
15513,ENSG00000117601,SERPINC1
15514,ENSG00000124466,LYPD3
15515,ENSG00000135775,COG2
15516,ENSG00000176531,PHLDB3
15517,ENSG00000214336,FOXI3
15518,ENSG00000172073,TEX37
15519,ENSG00000174776,WDR49
15520,ENSG00000153574,RPIA
15521,ENSG00000127995,CASD1
15522,ENSG00000105755,ETHE1
15523,ENSG00000087338,GMCL1
15524,ENSG00000135773,CAPN9
15525,ENSG00000164080,RAD54L2
15526,ENSG00000124380,SNRNP27
15527,ENSG00000149090,PAMR1
15528,ENSG00000106609,TMEM248
15529,ENSG00000168286,THAP11
15530,ENSG00000119280,C1orf198
15531,ENSG00000176472,ZNF575
15532,ENSG00000038358,EDC4
15533,ENSG00000059728,MXD1
15534,ENSG00000134815,DHX34
15535,ENSG00000139625,MAP3K12
15536,ENSG00000153814,JAZF1
15537,ENSG00000163946,TASOR
15538,ENSG00000137965,IFI44
15539,ENSG00000169564,PCBP1
15540,ENSG00000105419,MEIS3
15541,ENSG00000126524,SBDS
15542,ENSG00000115998,C2orf42
15543,ENSG00000163239,TDRD10
15544,ENSG00000139546,TARBP2
15545,ENSG00000054938,CHRDL2
15546,ENSG00000160714,UBE2Q1
15547,ENSG00000205238,SPDYE2
15548,ENSG00000115827,DCAF17
15549,ENSG00000184616,SPDYE12
15550,ENSG00000257008,GPR142
15551,ENSG00000188038,NRN1L
15552,ENSG00000141068,KSR1
15553,ENSG00000114124,GRK7
15554,ENSG00000159792,PSKH1
15555,ENSG00000086300,SNX10
15556,ENSG00000131389,SLC6A6
15557,ENSG00000141086,CTRL
15558,ENSG00000071967,CYBRD1
15559,ENSG00000205220,PSMB10
15560,ENSG00000160710,ADAR
15561,ENSG00000237651,C2orf74
15562,ENSG00000141551,CSNK1D
15563,ENSG00000118160,SLC8A2
15564,ENSG00000166800,LDHAL6A
15565,ENSG00000124356,STAMBP
15566,ENSG00000010270,STARD3NL
15567,ENSG00000213398,LCAT
15568,ENSG00000188729,OSTN
15569,ENSG00000118162,KPTN
15570,ENSG00000110171,TRIM3
15571,ENSG00000206560,ANKRD28
15572,ENSG00000267281,ATF7-NPFF
15573,ENSG00000170653,ATF7
15574,ENSG00000124067,SLC12A4
15575,ENSG00000105402,NAPA
15576,ENSG00000211450,SELENOH
15577,ENSG00000110492,MDK
15578,ENSG00000289746,TARP
15579,ENSG00000180347,ITPRID1
15580,ENSG00000108669,CYTH1
15581,ENSG00000135390,ATP5MC2
15582,ENSG00000118156,ZNF541
15583,ENSG00000198774,RASSF9
15584,ENSG00000130598,TNNI2
15585,ENSG00000163539,CLASP2
15586,ENSG00000133636,NTS
15587,ENSG00000196584,XRCC2
15588,ENSG00000179168,GGN
15589,ENSG00000182050,MGAT4C
15590,ENSG00000132436,FIGNL1
15591,ENSG00000188766,SPRED3
15592,ENSG00000142186,SCYL1
15593,ENSG00000189190,ZNF600
15594,ENSG00000139132,FGD4
15595,ENSG00000132437,DDC
15596,ENSG00000182986,ZNF320
15597,ENSG00000072134,EPN2
15598,ENSG00000268480,NFILZ
15599,ENSG00000179846,NKPD1
15600,ENSG00000141096,DPEP3
15601,ENSG00000167754,KLK5
15602,ENSG00000186118,TEX38
15603,ENSG00000159658,EFCAB14
15604,ENSG00000167261,DPEP2
15605,ENSG00000167755,KLK6
15606,ENSG00000167264,DUS2
15607,ENSG00000143801,PSEN2
15608,ENSG00000164729,SLC35G3
15609,ENSG00000170903,MSANTD4
15610,ENSG00000198863,RUNDC1
15611,ENSG00000169035,KLK7
15612,ENSG00000176927,EFCAB5
15613,ENSG00000019144,PHLDB1
15614,ENSG00000118308,IRAG2
15615,ENSG00000179134,SAMD4B
15616,ENSG00000185811,IKZF1
15617,ENSG00000132185,FCRLA
15618,ENSG00000125734,GPR108
15619,ENSG00000081721,DUSP12
15620,ENSG00000168386,FILIP1L
15621,ENSG00000263201,DPEP2NB
15622,ENSG00000254852,NPIPA2
15623,ENSG00000181789,COPG1
15624,ENSG00000103512,NOMO1
15625,ENSG00000082512,TRAF5
15626,ENSG00000123612,ACVR1C
15627,ENSG00000204983,PRSS1
15628,ENSG00000198286,CARD11
15629,ENSG00000170385,SLC30A1
15630,ENSG00000170921,TANC2
15631,ENSG00000183624,HMCES
15632,ENSG00000277149,TYW1B
15633,ENSG00000115170,ACVR1
15634,ENSG00000139574,NPFF
15635,ENSG00000198570,RD3
15636,ENSG00000186710,CFAP73
15637,ENSG00000085741,WNT11
15638,ENSG00000118217,ATF6
15639,ENSG00000123064,DDX54
15640,ENSG00000159692,CTBP1
15641,ENSG00000179588,ZFPM1
15642,ENSG00000254415,SIGLEC14
15643,ENSG00000091137,SLC26A4
15644,ENSG00000223638,RFPL4A
15645,ENSG00000105261,OVOL3
15646,ENSG00000165457,FOLR2
15647,ENSG00000158545,ZC3H18
15648,ENSG00000126251,GPR42
15649,ENSG00000099625,CBARP
15650,ENSG00000169689,CENPX
15651,ENSG00000184897,H1-10
15652,ENSG00000213793,ZNF888
15653,ENSG00000105879,CBLL1
15654,ENSG00000170909,OSCAR
15655,ENSG00000172771,EFCAB12
15656,ENSG00000139405,RITA1
15657,ENSG00000124391,IL17C
15658,ENSG00000109991,P2RX3
15659,ENSG00000051523,CYBA
15660,ENSG00000166578,IQCD
15661,ENSG00000129071,MBD4
15662,ENSG00000135144,DTX1
15663,ENSG00000091138,SLC26A3
15664,ENSG00000169683,LRRC45
15665,ENSG00000165458,INPPL1
15666,ENSG00000137955,RABGGTB
15667,ENSG00000135457,TFCP2
15668,ENSG00000130244,FAM98C
15669,ENSG00000168412,MTNR1A
15670,ENSG00000167508,MVD
15671,ENSG00000109436,TBC1D9
15672,ENSG00000169750,RAC3
15673,ENSG00000128714,HOXD13
15674,ENSG00000160999,SH2B2
15675,ENSG00000170178,HOXD12
15676,ENSG00000128713,HOXD11
15677,ENSG00000128710,HOXD10
15678,ENSG00000161888,SPC24
15679,ENSG00000106628,POLD2
15680,ENSG00000163914,RHO
15681,ENSG00000128709,HOXD9
15682,ENSG00000178804,H1-8
15683,ENSG00000175879,HOXD8
15684,ENSG00000169738,DCXR
15685,ENSG00000123106,CCDC91
15686,ENSG00000057468,MSH4
15687,ENSG00000004399,PLXND1
15688,ENSG00000135341,MAP3K7
15689,ENSG00000185669,SNAI3
15690,ENSG00000170166,HOXD4
15691,ENSG00000167749,KLK4
15692,ENSG00000158717,RNF166
15693,ENSG00000026508,CD44
15694,ENSG00000213047,DENND1B
15695,ENSG00000174177,CTU2
15696,ENSG00000128645,HOXD1
15697,ENSG00000128652,HOXD3
15698,ENSG00000158417,EIF5B
15699,ENSG00000205329,OR6C3
15700,ENSG00000186442,KRT3
15701,ENSG00000170477,KRT4
15702,ENSG00000155530,LRGUK
15703,ENSG00000182923,CEP63
15704,ENSG00000185640,KRT79
15705,ENSG00000134376,CRB1
15706,ENSG00000130669,PAK4
15707,ENSG00000144218,AFF3
15708,ENSG00000170423,KRT78
15709,ENSG00000205060,SLC35B4
15710,ENSG00000111057,KRT18
15711,ENSG00000103429,BFAR
15712,ENSG00000176155,CCDC57
15713,ENSG00000213413,PVRIG
15714,ENSG00000088727,KIF9
15715,ENSG00000167618,LAIR2
15716,ENSG00000122566,HNRNPA2B1
15717,ENSG00000069764,PLA2G10
15718,ENSG00000170421,KRT8
15719,ENSG00000124772,CPNE5
15720,ENSG00000224712,NPIPA3
15721,ENSG00000108528,SLC25A11
15722,ENSG00000117400,MPL
15723,ENSG00000170500,LONRF2
15724,ENSG00000239998,LILRA2
15725,ENSG00000159753,CARMIL2
15726,ENSG00000115526,CHST10
15727,ENSG00000108523,RNF167
15728,ENSG00000117399,CDC20
15729,ENSG00000177688,SUMO4
15730,ENSG00000178199,ZC3H12D
15731,ENSG00000055208,TAB2
15732,ENSG00000197706,OR6C74
15733,ENSG00000069431,ABCC9
15734,ENSG00000102879,CORO1A
15735,ENSG00000093144,ECHDC1
15736,ENSG00000174946,GPR171
15737,ENSG00000174944,P2RY14
15738,ENSG00000066322,ELOVL1
15739,ENSG00000127824,TUBA4A
15740,ENSG00000138271,GPR87
15741,ENSG00000108518,PFN1
15742,ENSG00000181631,P2RY13
15743,ENSG00000169313,P2RY12
15744,ENSG00000108515,ENO3
15745,ENSG00000152580,IGSF10
15746,ENSG00000135924,DNAJB2
15747,ENSG00000160799,CCDC12
15748,ENSG00000173769,TOPAZ1
15749,ENSG00000179152,TCAIM
15750,ENSG00000159479,MED8
15751,ENSG00000158805,ZNF276
15752,ENSG00000104974,LILRA1
15753,ENSG00000138381,ASNSD1
15754,ENSG00000116337,AMPD2
15755,ENSG00000286053,ASDURF
15756,ENSG00000128694,OSGEPL1
15757,ENSG00000181693,OR8H1
15758,ENSG00000134571,MYBPC3
15759,ENSG00000167513,CDT1
15760,ENSG00000104972,LILRB1
15761,ENSG00000091640,SPAG7
15762,ENSG00000185046,ANKS1B
15763,ENSG00000128699,ORMDL1
15764,ENSG00000287363,GUCA1ANB
15765,ENSG00000048545,GUCA1A
15766,ENSG00000198931,APRT
15767,ENSG00000108509,CAMTA2
15768,ENSG00000136527,TRA2B
15769,ENSG00000151687,ANKAR
15770,ENSG00000144224,UBXN4
15771,ENSG00000242019,KIR3DL3
15772,ENSG00000141012,GALNS
15773,ENSG00000137474,MYO7A
15774,ENSG00000066279,ASPM
15775,ENSG00000115850,LCT
15776,ENSG00000243772,KIR2DL3
15777,ENSG00000187098,MITF
15778,ENSG00000125498,KIR2DL1
15779,ENSG00000048991,R3HDM1
15780,ENSG00000197362,ZNF786
15781,ENSG00000167633,KIR3DL1
15782,ENSG00000129993,CBFA2T3
15783,ENSG00000204947,ZNF425
15784,ENSG00000155660,PDIA4
15785,ENSG00000129250,KIF1C
15786,ENSG00000105894,PTN
15787,ENSG00000105851,PIK3CG
15788,ENSG00000117020,AKT3
15789,ENSG00000132517,SLC52A1
15790,ENSG00000167515,TRAPPC2L
15791,ENSG00000221957,KIR2DS4
15792,ENSG00000180787,ZFP3
15793,ENSG00000129204,USP6
15794,ENSG00000240403,KIR3DL2
15795,ENSG00000106305,AIMP2
15796,ENSG00000157999,ANKRD61
15797,ENSG00000187741,FANCA
15798,ENSG00000001626,CFTR
15799,ENSG00000178586,OR6B3
15800,ENSG00000169047,IRS1
15801,ENSG00000144468,RHBDD1
15802,ENSG00000186431,FCAR
15803,ENSG00000169031,COL4A3
15804,ENSG00000139437,TCHP
15805,ENSG00000110169,HPX
15806,ENSG00000196388,INCA1
15807,ENSG00000118849,RARRES1
15808,ENSG00000076513,ANKRD13A
15809,ENSG00000205413,SAMD9
15810,ENSG00000173818,ENDOV
15811,ENSG00000186818,LILRB4
15812,ENSG00000118855,MFSD1
15813,ENSG00000188175,HEPACAM2
15814,ENSG00000135372,NAT10
15815,ENSG00000168958,MFF
15816,ENSG00000077235,GTF3C1
15817,ENSG00000198912,C1orf174
15818,ENSG00000183856,IQGAP3
15819,ENSG00000122970,IFT81
15820,ENSG00000177409,SAMD9L
15821,ENSG00000105185,PDCD5
15822,ENSG00000170381,SEMA3E
15823,ENSG00000105186,ANKRD27
15824,ENSG00000171246,NPTX1
15825,ENSG00000214216,IQCJ
15826,ENSG00000163382,NAXE
15827,ENSG00000141519,CCDC40
15828,ENSG00000122512,PMS2
15829,ENSG00000151967,SCHIP1
15830,ENSG00000070019,GUCY2C
15831,ENSG00000168955,TM4SF20
15832,ENSG00000149972,CNTN5
15833,ENSG00000173744,AGFG1
15834,ENSG00000047578,KATNIP
15835,ENSG00000132702,HAPLN2
15836,ENSG00000171298,GAA
15837,ENSG00000246705,H2AJ
15838,ENSG00000084463,WBP11
15839,ENSG00000114861,FOXP1
15840,ENSG00000186326,RGS9BP
15841,ENSG00000213965,NUDT19
15842,ENSG00000173809,TDRD12
15843,ENSG00000132692,BCAN
15844,ENSG00000182993,C12orf60
15845,ENSG00000127554,GFER
15846,ENSG00000143970,ASXL2
15847,ENSG00000179256,SMCO3
15848,ENSG00000111339,ART4
15849,ENSG00000141543,EIF4A3
15850,ENSG00000111341,MGP
15851,ENSG00000131148,EMC8
15852,ENSG00000139055,ERP27
15853,ENSG00000084731,KIF3C
15854,ENSG00000141527,CARD14
15855,ENSG00000166833,NAV2
15856,ENSG00000021488,SLC7A9
15857,ENSG00000111348,ARHGDIB
15858,ENSG00000131143,COX4I1
15859,ENSG00000139053,PDE6H
15860,ENSG00000140968,IRF8
15861,ENSG00000175398,OR10P1
15862,ENSG00000084733,RAB10
15863,ENSG00000135424,ITGA7
15864,ENSG00000132688,NES
15865,ENSG00000157833,GAREM2
15866,ENSG00000179709,NLRP8
15867,ENSG00000143320,CRABP2
15868,ENSG00000213658,LAT
15869,ENSG00000135931,ARMC9
15870,ENSG00000171487,NLRP5
15871,ENSG00000143319,ISG20L2
15872,ENSG00000197213,ZSCAN5B
15873,ENSG00000213822,CEACAM18
15874,ENSG00000143303,METTL25B
15875,ENSG00000126266,FFAR1
15876,ENSG00000108688,CCL7
15877,ENSG00000125730,C3
15878,ENSG00000172156,CCL11
15879,ENSG00000108700,CCL8
15880,ENSG00000181374,CCL13
15881,ENSG00000143314,MRPL24
15882,ENSG00000108702,CCL1
15883,ENSG00000108691,CCL2
15884,ENSG00000182612,TSPAN10
15885,ENSG00000286075,SAGSIN1
15886,ENSG00000169402,RSPH10B2
15887,ENSG00000143321,HDGF
15888,ENSG00000196712,NF1
15889,ENSG00000162039,MEIOB
15890,ENSG00000143294,PRCC
15891,ENSG00000249115,HAUS5
15892,ENSG00000103313,MEFV
15893,ENSG00000027869,SH2D2A
15894,ENSG00000241149,ZNF722
15895,ENSG00000197461,PDGFA
15896,ENSG00000155026,RSPH10B
15897,ENSG00000123091,RNF11
15898,ENSG00000085832,EPS15
15899,ENSG00000126254,RBM42
15900,ENSG00000171681,ATF7IP
15901,ENSG00000135175,OCM2
15902,ENSG00000285437,POLR2J3
15903,ENSG00000228049,POLR2J2
15904,ENSG00000284981,UPK3BL2
15905,ENSG00000283247,CCDC201
15906,ENSG00000157764,BRAF
15907,ENSG00000169189,NSMCE1
15908,ENSG00000105672,ETV2
15909,ENSG00000070081,NUCB2
15910,ENSG00000126267,COX6B1
15911,ENSG00000121316,PLBD1
15912,ENSG00000237330,RNF223
15913,ENSG00000131591,C1orf159
15914,ENSG00000077238,IL4R
15915,ENSG00000105668,UPK1A
15916,ENSG00000110917,MLEC
15917,ENSG00000110218,PANX1
15918,ENSG00000283758,PMIS2
15919,ENSG00000102575,ACP5
15920,ENSG00000189375,TBC1D28
15921,ENSG00000175970,UNC119B
15922,ENSG00000123901,GPR83
15923,ENSG00000122971,ACADS
15924,ENSG00000115138,POMC
15925,ENSG00000254986,DPP3
15926,ENSG00000167085,PHB1
15927,ENSG00000157837,SPPL3
15928,ENSG00000129455,KLK8
15929,ENSG00000081052,COL4A4
15930,ENSG00000175110,MRPS22
15931,ENSG00000103522,IL21R
15932,ENSG00000158321,AUTS2
15933,ENSG00000157782,CABP1
15934,ENSG00000085831,TTC39A
15935,ENSG00000204099,NEU4
15936,ENSG00000175221,MED16
15937,ENSG00000141349,G6PC3
15938,ENSG00000169246,NPIPB3
15939,ENSG00000167548,KMT2D
15940,ENSG00000172366,MCRIP2
15941,ENSG00000180626,ZNF594
15942,ENSG00000161929,SCIMP
15943,ENSG00000188389,PDCD1
15944,ENSG00000144895,EIF2A
15945,ENSG00000161996,WDR90
15946,ENSG00000188011,RTP5
15947,ENSG00000216921,FAM240C
15948,ENSG00000078687,TNRC6C
15949,ENSG00000146648,EGFR
15950,ENSG00000163359,COL6A3
15951,ENSG00000205177,C11orf91
15952,ENSG00000085063,CD59
15953,ENSG00000167840,ZNF232
15954,ENSG00000121101,TEX14
15955,ENSG00000172232,AZU1
15956,ENSG00000136059,VILL
15957,ENSG00000196415,PRTN3
15958,ENSG00000268500,SIGLEC5
15959,ENSG00000110429,FBXO3
15960,ENSG00000133703,KRAS
15961,ENSG00000174562,KLK15
15962,ENSG00000103269,RHBDL1
15963,ENSG00000114686,MRPL3
15964,ENSG00000089009,RPL6
15965,ENSG00000103266,STUB1
15966,ENSG00000167595,PROSER3
15967,ENSG00000187634,SAMD11
15968,ENSG00000196535,MYO18A
15969,ENSG00000156875,MFSD14A
15970,ENSG00000267631,CGB1
15971,ENSG00000225950,NTF4
15972,ENSG00000156876,SASS6
15973,ENSG00000279000,OR10A6
15974,ENSG00000105251,SHD
15975,ENSG00000172362,OR5B12
15976,ENSG00000176742,OR51V1
15977,ENSG00000280314,OR8K3
15978,ENSG00000172457,OR9G4
15979,ENSG00000161999,JMJD8
15980,ENSG00000133805,AMPD3
15981,ENSG00000167664,TMIGD2
15982,ENSG00000122477,LRRC39
15983,ENSG00000196353,CPNE4
15984,ENSG00000137992,DBT
15985,ENSG00000179295,PTPN11
15986,ENSG00000105255,FSD1
15987,ENSG00000128604,IRF5
15988,ENSG00000174456,C12orf76
15989,ENSG00000125084,WNT1
15990,ENSG00000137996,RTCA
15991,ENSG00000139718,SETD1B
15992,ENSG00000178297,TMPRSS9
15993,ENSG00000127580,WDR24
15994,ENSG00000175084,DES
15995,ENSG00000183955,KMT5A
15996,ENSG00000177951,BET1L
15997,ENSG00000137948,BRDT
15998,ENSG00000127585,FBXL16
15999,ENSG00000173588,CEP83
16000,ENSG00000129951,PLPPR3
16001,ENSG00000140983,RHOT2
16002,ENSG00000148935,GAS2
16003,ENSG00000198858,R3HDM4
16004,ENSG00000136531,SCN2A
16005,ENSG00000145198,VWA5B2
16006,ENSG00000170439,METTL7B
16007,ENSG00000116014,KISS1R
16008,ENSG00000135108,FBXO21
16009,ENSG00000015676,NUDCD3
16010,ENSG00000188486,H2AX
16011,ENSG00000134817,APLNR
16012,ENSG00000108255,CRYBA1
16013,ENSG00000197561,ELANE
16014,ENSG00000149305,HTR3B
16015,ENSG00000173421,IHO1
16016,ENSG00000108256,NUFIP2
16017,ENSG00000089639,GMIP
16018,ENSG00000176681,LRRC37A
16019,ENSG00000058404,CAMK2B
16020,ENSG00000185201,IFITM2
16021,ENSG00000144821,MYH15
16022,ENSG00000173157,ADAMTS20
16023,ENSG00000110200,ANAPC15
16024,ENSG00000184261,KCNK12
16025,ENSG00000198336,MYL4
16026,ENSG00000138081,FBXO11
16027,ENSG00000198064,NPIPB13
16028,ENSG00000121774,KHDRBS1
16029,ENSG00000073111,MCM2
16030,ENSG00000259207,ITGB3
16031,ENSG00000083093,PALB2
16032,ENSG00000105726,ATP13A1
16033,ENSG00000121775,TMEM39B
16034,ENSG00000167553,TUBA1C
16035,ENSG00000089250,NOS1
16036,ENSG00000178852,EFCAB13
16037,ENSG00000114631,PODXL2
16038,ENSG00000184154,LRRC51
16039,ENSG00000181896,ZNF101
16040,ENSG00000140694,PARN
16041,ENSG00000114626,ABTB1
16042,ENSG00000025800,KPNA6
16043,ENSG00000172071,EIF2AK3
16044,ENSG00000105708,ZNF14
16045,ENSG00000064547,LPAR2
16046,ENSG00000108379,WNT3
16047,ENSG00000125744,RTN2
16048,ENSG00000150991,UBC
16049,ENSG00000238083,LRRC37A2
16050,ENSG00000182334,OR5P3
16051,ENSG00000149506,ZP1
16052,ENSG00000187715,KBTBD12
16053,ENSG00000274529,SEBOX
16054,ENSG00000167524,RSKR
16055,ENSG00000074416,MGLL
16056,ENSG00000089094,KDM2B
16057,ENSG00000110756,HPS5
16058,ENSG00000160050,CCDC28B
16059,ENSG00000168961,LGALS9
16060,ENSG00000180353,HCLS1
16061,ENSG00000064703,DDX20
16062,ENSG00000213889,PPM1N
16063,ENSG00000188452,CERKL
16064,ENSG00000125753,VASP
16065,ENSG00000173226,IQCB1
16066,ENSG00000110768,GTF2H1
16067,ENSG00000125741,OPA3
16068,ENSG00000177464,GPR4
16069,ENSG00000018869,ZNF582
16070,ENSG00000122406,RPL5
16071,ENSG00000196605,ZNF846
16072,ENSG00000145088,EAF2
16073,ENSG00000139436,GIT2
16074,ENSG00000184860,SDR42E1
16075,ENSG00000162992,NEUROD1
16076,ENSG00000086696,HSD17B2
16077,ENSG00000163406,SLC15A2
16078,ENSG00000144591,GMPPA
16079,ENSG00000197766,CFD
16080,ENSG00000154511,DIPK1A
16081,ENSG00000135698,MPHOSPH6
16082,ENSG00000134333,LDHA
16083,ENSG00000105639,JAK3
16084,ENSG00000143033,MTF2
16085,ENSG00000232859,LYRM9
16086,ENSG00000178732,GP5
16087,ENSG00000065534,MYLK
16088,ENSG00000007171,NOS2
16089,ENSG00000105640,RPL18A
16090,ENSG00000172845,SP3
16091,ENSG00000065883,CDK13
16092,ENSG00000105641,SLC5A5
16093,ENSG00000189410,SH2D5
16094,ENSG00000142405,NLRP12
16095,ENSG00000115677,HDLBP
16096,ENSG00000117298,ECE1
16097,ENSG00000197943,PLCG2
16098,ENSG00000091527,CDV3
16099,ENSG00000197857,ZNF44
16100,ENSG00000005483,KMT2E
16101,ENSG00000189430,NCR1
16102,ENSG00000174943,KCTD13
16103,ENSG00000178691,SUZ12
16104,ENSG00000163781,TOPBP1
16105,ENSG00000173432,SAA1
16106,ENSG00000047617,ANO2
16107,ENSG00000188827,SLX4
16108,ENSG00000110777,POU2AF1
16109,ENSG00000167634,NLRP7
16110,ENSG00000224578,HNRNPA1L3
16111,ENSG00000143502,SUSD4
16112,ENSG00000229453,SPINK8
16113,ENSG00000171490,RSL1D1
16114,ENSG00000204381,LAYN
16115,ENSG00000168779,SHOX2
16116,ENSG00000268320,SCGB1C2
16117,ENSG00000272636,DOC2B
16118,ENSG00000150967,ABCB9
16119,ENSG00000187527,ATP13A5
16120,ENSG00000181031,RPH3AL
16121,ENSG00000170145,SIK2
16122,ENSG00000169855,ROBO1
16123,ENSG00000022556,NLRP2
16124,ENSG00000137707,BTG4
16125,ENSG00000178395,CCDC185
16126,ENSG00000162620,LRRIQ3
16127,ENSG00000183644,HOATZ
16128,ENSG00000103342,GSPT1
16129,ENSG00000154997,SEPTIN14
16130,ENSG00000151117,TMEM86A
16131,ENSG00000116783,TNNI3K
16132,ENSG00000179057,IGSF22
16133,ENSG00000110786,PTPN5
16134,ENSG00000030419,IKZF2
16135,ENSG00000185158,LRRC37B
16136,ENSG00000048462,TNFRSF17
16137,ENSG00000162621,LRRC53
16138,ENSG00000178965,ERICH3
16139,ENSG00000158486,DNAH3
16140,ENSG00000135124,P2RX4
16141,ENSG00000088053,GP6
16142,ENSG00000163632,C3orf49
16143,ENSG00000233412,OR5H15
16144,ENSG00000197584,KCNMB2
16145,ENSG00000116791,CRYZ
16146,ENSG00000196220,SRGAP3
16147,ENSG00000183695,MRGPRX2
16148,ENSG00000160439,RDH13
16149,ENSG00000170255,MRGPRX1
16150,ENSG00000166086,JAM3
16151,ENSG00000132359,RAP1GAP2
16152,ENSG00000144407,PTH2R
16153,ENSG00000189013,KIR2DL4
16154,ENSG00000102996,MMP15
16155,ENSG00000162623,TYW3
16156,ENSG00000288702,UGT1A3
16157,ENSG00000071575,TRIB2
16158,ENSG00000205809,KLRC2
16159,ENSG00000140859,KIFC3
16160,ENSG00000242366,UGT1A8
16161,ENSG00000259030,FPGT-TNNI3K
16162,ENSG00000078070,MCCC1
16163,ENSG00000151502,VPS26B
16164,ENSG00000288705,UGT1A5
16165,ENSG00000139631,CSAD
16166,ENSG00000182083,OR6B2
16167,ENSG00000188886,ASTL
16168,ENSG00000151500,THYN1
16169,ENSG00000244122,UGT1A7
16170,ENSG00000099308,MAST3
16171,ENSG00000183024,OR1G1
16172,ENSG00000196689,TRPV1
16173,ENSG00000233087,RAB6D
16174,ENSG00000130402,ACTN4
16175,ENSG00000151498,ACAD8
16176,ENSG00000154358,OBSCN
16177,ENSG00000048540,LMO3
16178,ENSG00000121579,NAA50
16179,ENSG00000149311,ATM
16180,ENSG00000155052,CNTNAP5
16181,ENSG00000144550,CPNE9
16182,ENSG00000124440,HIF3A
16183,ENSG00000103005,USB1
16184,ENSG00000155957,TMBIM4
16185,ENSG00000144426,NBEAL1
16186,ENSG00000185219,ZNF445
16187,ENSG00000254206,NPIPB11
16188,ENSG00000114857,NKTR
16189,ENSG00000196502,SULT1A1
16190,ENSG00000040531,CTNS
16191,ENSG00000102977,ACD
16192,ENSG00000011485,PPP5C
16193,ENSG00000123600,METTL8
16194,ENSG00000172551,MUCL1
